"STATION","NAME","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WESD","WESF"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-08-28",,,,,,"0.07",,"0.0",,,,,,,,"0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-08-29",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-08-30",,,,,,"0.62",,"0.0",,,,,,,,"0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-08-31",,,,,,"0.90",,"0.0",,,,,,,,"0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-01",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-02",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-03",,,,,,"0.02",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-04",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-05",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-06",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-07",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-08",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-09",,,,,,"0.89",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-10",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-11",,,,,,"0.45",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-12",,,,,,"1.19",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-13",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-14",,,,,,"0.20",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-15",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-16",,,,,,"0.11",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-17",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-18",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-19",,,,,,"2.37",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-20",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-21",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-22",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-09-23",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-10-01","    8",,"0.20",,,,,,"0.0",,,,,,"0.0",
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-10-02",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-10-08","    6",,"0.21",,,,,,,,,,,,,
"US1MAES0070","NEWBURYPORT 0.6 N, MA US","2023-10-09",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-08","   10",,"2.02",,,,,,"0.0",,,,,,"0.0",
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-09",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-10",,,,,,"0.01",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-11",,,,,,"0.59",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-12",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-13",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-14",,,,,,"0.08",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-15",,,,,,"0.01",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-17",,,,,,"2.61",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-18",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-19",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-20",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-21",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-22",,,,,,"0.36",,,,,,,,,,
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-23",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-24",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-25",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-26",,,,,,"0.11",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-27",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-28",,,,,,"0.07",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-29",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-30",,,,,,"1.81",,,,,,,,,,
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-07-31",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-01",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-02",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-03",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-04",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-05",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-06",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-07",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-08",,,,,,"0.07",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-09",,,,,,"1.23",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-10",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-11",,,,,,"1.47",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-12",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-13",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-14",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-15",,,,,,"0.23",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-16",,,,,,"0.50",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-17",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-18",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-19",,,,,,"1.13",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-20",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-21",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-22",,,,,,"0.09",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-23",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-24",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-25",,,,,,"0.81",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-26",,,,,,"1.21",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-27",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-28",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-29",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-30",,,,,,"0.78",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-08-31",,,,,,"0.18",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-01",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-02",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-03",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-04",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-05",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-06",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-07",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-08",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-09",,,,,,"0.13",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-10",,,,,,"0.08",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-11",,,,,,"0.52",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-12",,,,,,"0.31",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-13",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-14",,,,,,"0.39",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-15",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-16",,,,,,"0.12",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-17",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-18",,,,,,"0.03",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-19",,,,,,"2.13",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-20",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-21",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-22",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-23",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-24",,,,,,"0.10",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-25",,,,,,"0.09",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-26",,,,,,"0.29",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-27",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-28",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-29",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-09-30",,,,,,"0.14",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-06","    6",,"0.00",,,,,,"0.0",,,,,,"0.0",
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-07",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-08",,,,,,"0.23",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-09",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-10",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-11",,,,,,"0.04",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-12",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-13",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-14",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-15",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-16",,,,,,"0.11",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-17",,,,,,"0.09",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-18",,,,,,"0.01",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-19",,,,,,"0.02",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-20",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-21",,,,,,"0.10",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-22",,,,,,"1.06",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-23",,,,,,"0.01",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-24",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-25",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-26",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-27",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-28",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-29",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-30",,,,,,"0.49",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-10-31",,,,,,"0.40",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-01",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-02",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-03",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-04",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-05",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-06",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-07",,,,,,"0.07",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-08",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-09",,,,,,"0.04",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-10",,,,,,"0.14",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-11",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-12",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-13",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-14",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-15",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-16",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-17",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-18",,,,,,"0.03",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-19",,,,,,"0.20",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-20",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-21",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-24","    3",,"1.73",,,,,,"0.0",,,,,,"0.0",
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-25",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-26",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-27",,,,,,"0.54",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-28",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-29",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-11-30",,,,,,"0.00",,"0.0",,,,,,,,"0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-01",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-02",,,,,,"0.12",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-03",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-04",,,,,,"0.99",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-05",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-06",,,,,,"0.01",,"0.2","0.2",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-07",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-08",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-09",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-10",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-11",,,,,,"2.49",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-12",,,,,,"0.19",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-13",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-14",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-15",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-16",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-17",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-18",,,,,,"1.17",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-19",,,,,,"1.14",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-20",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-21",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-22",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-23",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-24",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-25",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-26",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-27",,,,,,"0.01",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-28",,,,,,"0.10",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-29",,,,,,"0.44",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-30",,,,,,"0.10",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2023-12-31",,,,,,"0.05",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-01",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-02",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-03",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-04",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-05",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-06",,,,,,"0.00",,"0.0","0.0",,,,,,"0.0","0.0"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-07",,,,,,"0.43",,"2.3","2.3",,,,,,"0.4","0.4"
"US1MAES0071","DANVERS 2.5 NNE, MA US","2024-01-08",,,,,,"0.43",,"6.5","8.5",,,,,,"0.9","0.4"
